ts,active_sessions,cpu,io_file,io_table,lock,synch,other
1785276355.78,2,0,0,2,0,0,0
1785276355.88,4,0,0,2,0,0,2
1785276355.98,5,2,0,3,0,0,0
1785276356.08,0,0,0,0,0,0,0
1785276356.18,1,1,0,0,0,0,0
1785276356.29,0,0,0,0,0,0,0
1785276356.39,1,1,0,0,0,0,0
1785276356.49,1,0,0,1,0,0,0
1785276356.59,1,0,0,1,0,0,0
1785276356.69,3,1,0,2,0,0,0
1785276356.79,0,0,0,0,0,0,0
1785276356.89,1,0,0,1,0,0,0
1785276356.99,2,2,0,0,0,0,0
1785276357.09,0,0,0,0,0,0,0
1785276357.19,6,0,0,6,0,0,0
1785276357.29,0,0,0,0,0,0,0
1785276357.40,1,0,0,1,0,0,0
1785276357.50,1,0,0,1,0,0,0
1785276357.60,0,0,0,0,0,0,0
1785276357.70,3,1,0,2,0,0,0
1785276357.80,0,0,0,0,0,0,0
1785276357.90,4,0,0,2,0,0,2
1785276358.00,2,0,0,2,0,0,0
1785276358.10,4,1,0,3,0,0,0
1785276358.21,3,0,0,3,0,0,0
1785276358.31,5,1,0,4,0,0,0
1785276358.41,2,0,0,2,0,0,0
1785276358.51,2,1,0,1,0,0,0
1785276358.61,5,4,0,1,0,0,0
1785276358.71,0,0,0,0,0,0,0
1785276358.82,1,0,0,1,0,0,0
1785276358.92,3,1,0,2,0,0,0
1785276359.02,0,0,0,0,0,0,0
1785276359.12,2,0,0,2,0,0,0
1785276359.23,1,0,0,1,0,0,0
1785276359.33,3,0,0,3,0,0,0
1785276359.43,4,0,0,4,0,0,0
1785276359.53,4,0,0,4,0,0,0
1785276359.63,2,0,0,2,0,0,0
1785276359.73,1,1,0,0,0,0,0
1785276359.83,1,0,0,1,0,0,0
1785276359.94,3,0,0,3,0,0,0
1785276360.04,1,1,0,0,0,0,0
1785276360.14,3,0,0,3,0,0,0
1785276360.24,3,1,0,2,0,0,0
1785276360.34,1,0,0,1,0,0,0
1785276360.44,2,0,0,2,0,0,0
1785276360.54,2,0,0,2,0,0,0
1785276360.65,0,0,0,0,0,0,0
1785276360.75,1,0,0,1,0,0,0
1785276360.85,0,0,0,0,0,0,0
1785276360.95,5,0,0,5,0,0,0
1785276361.05,3,0,0,3,0,0,0
1785276361.15,2,0,0,2,0,0,0
1785276361.26,1,0,0,1,0,0,0
1785276361.36,0,0,0,0,0,0,0
1785276361.46,4,1,0,3,0,0,0
1785276361.57,2,0,0,2,0,0,0
1785276361.67,2,0,0,2,0,0,0
1785276361.77,2,0,0,2,0,0,0
1785276361.87,1,1,0,0,0,0,0
1785276361.97,4,1,0,3,0,0,0
1785276362.08,4,2,0,2,0,0,0
1785276362.18,0,0,0,0,0,0,0
1785276362.28,1,0,0,1,0,0,0
1785276362.38,3,0,0,3,0,0,0
1785276362.48,4,0,0,4,0,0,0
1785276362.58,3,0,0,3,0,0,0
1785276362.68,1,0,0,1,0,0,0
1785276362.78,1,0,0,1,0,0,0
1785276362.88,4,2,0,2,0,0,0
1785276362.99,1,1,0,0,0,0,0
1785276363.09,0,0,0,0,0,0,0
1785276363.19,0,0,0,0,0,0,0
1785276363.29,2,2,0,0,0,0,0
1785276363.40,7,3,0,4,0,0,0
1785276363.50,3,2,0,1,0,0,0
1785276363.60,3,0,0,3,0,0,0
1785276363.70,3,1,0,2,0,0,0
1785276363.80,4,0,0,4,0,0,0
1785276363.90,1,0,0,1,0,0,0
1785276364.01,1,0,0,1,0,0,0
1785276364.11,3,0,0,3,0,0,0
1785276364.21,3,0,0,3,0,0,0
1785276364.31,1,0,0,0,0,0,1
1785276364.42,1,0,0,1,0,0,0
1785276364.52,5,0,0,5,0,0,0
1785276364.62,3,0,0,2,0,1,0
1785276364.72,3,2,0,1,0,0,0
1785276364.82,1,0,0,1,0,0,0
1785276364.92,1,0,0,1,0,0,0
1785276365.02,5,1,0,4,0,0,0
1785276365.12,1,0,0,1,0,0,0
1785276365.22,4,0,0,4,0,0,0
1785276365.32,0,0,0,0,0,0,0
1785276365.42,0,0,0,0,0,0,0
1785276365.52,2,1,0,1,0,0,0
1785276365.62,5,0,0,5,0,0,0
1785276365.73,2,1,0,1,0,0,0
1785276365.83,2,0,0,1,0,0,1
1785276365.93,1,0,0,1,0,0,0
1785276366.03,4,0,0,4,0,0,0
1785276366.13,3,0,0,3,0,0,0
1785276366.23,0,0,0,0,0,0,0
1785276366.33,0,0,0,0,0,0,0
1785276366.43,0,0,0,0,0,0,0
1785276366.54,3,1,0,2,0,0,0
1785276366.64,0,0,0,0,0,0,0
1785276366.74,3,1,0,0,0,0,2
1785276366.84,4,0,0,3,0,0,1
1785276366.94,5,2,0,2,0,0,1
1785276367.04,1,0,0,1,0,0,0
1785276367.14,2,0,0,2,0,0,0
1785276367.24,6,1,0,5,0,0,0
1785276367.34,2,0,0,2,0,0,0
1785276367.44,3,0,0,1,0,0,2
1785276367.54,2,0,0,2,0,0,0
1785276367.64,2,0,0,2,0,0,0
1785276367.74,2,0,0,2,0,0,0
1785276367.84,0,0,0,0,0,0,0
1785276367.95,4,2,0,2,0,0,0
1785276368.05,1,0,0,1,0,0,0
1785276368.15,0,0,0,0,0,0,0
1785276368.25,3,0,0,3,0,0,0
1785276368.35,3,1,0,2,0,0,0
1785276368.45,3,1,0,2,0,0,0
1785276368.55,3,0,0,3,0,0,0
1785276368.65,3,0,0,3,0,0,0
1785276368.75,4,0,0,4,0,0,0
1785276368.85,1,0,0,0,0,0,1
1785276368.95,3,0,0,3,0,0,0
1785276369.05,3,0,0,3,0,0,0
1785276369.15,1,1,0,0,0,0,0
1785276369.26,3,1,0,2,0,0,0
1785276369.36,1,0,0,1,0,0,0
1785276369.46,0,0,0,0,0,0,0
1785276369.56,1,0,0,1,0,0,0
1785276369.66,0,0,0,0,0,0,0
1785276369.76,2,1,0,0,0,0,1
1785276369.86,3,1,0,2,0,0,0
1785276369.96,1,0,0,1,0,0,0
1785276370.06,0,0,0,0,0,0,0
1785276370.16,2,0,0,2,0,0,0
1785276370.27,4,0,0,4,0,0,0
1785276370.38,1,0,0,1,0,0,0
1785276370.47,2,1,0,1,0,0,0
1785276370.57,1,1,0,0,0,0,0
1785276370.68,2,0,0,2,0,0,0
1785276370.78,2,0,0,2,0,0,0
1785276370.88,4,0,0,4,0,0,0
1785276370.98,0,0,0,0,0,0,0
1785276371.08,3,0,0,3,0,0,0
1785276371.18,1,0,0,1,0,0,0
1785276371.28,3,0,0,3,0,0,0
1785276371.38,2,1,0,1,0,0,0
1785276371.48,0,0,0,0,0,0,0
1785276371.58,4,0,0,2,0,0,2
1785276371.68,1,0,0,0,0,0,1
1785276371.78,1,1,0,0,0,0,0
1785276371.88,1,1,0,0,0,0,0
1785276371.98,7,2,0,5,0,0,0
1785276372.08,1,0,0,1,0,0,0
1785276372.19,4,1,0,0,0,0,3
1785276372.28,1,0,0,1,0,0,0
1785276372.39,8,1,0,5,0,0,2
1785276372.49,1,0,0,1,0,0,0
1785276372.59,3,2,0,1,0,0,0
1785276372.69,5,0,0,4,0,0,1
1785276372.79,2,1,0,1,0,0,0
1785276372.89,1,0,0,1,0,0,0
1785276372.99,5,1,0,4,0,0,0
1785276373.09,3,2,0,1,0,0,0
1785276373.19,3,0,0,2,0,0,1
1785276373.29,2,1,0,1,0,0,0
1785276373.39,1,0,0,1,0,0,0
1785276373.49,1,0,0,1,0,0,0
1785276373.59,2,1,0,1,0,0,0
1785276373.70,3,0,0,3,0,0,0
1785276373.80,7,1,0,6,0,0,0
1785276373.90,2,0,0,2,0,0,0
1785276374.00,0,0,0,0,0,0,0
1785276374.10,1,0,0,1,0,0,0
1785276374.20,1,0,0,1,0,0,0
1785276374.30,1,0,0,0,0,0,1
1785276374.40,0,0,0,0,0,0,0
1785276374.50,2,0,0,1,0,0,1
1785276374.60,0,0,0,0,0,0,0
1785276374.70,0,0,0,0,0,0,0
1785276374.80,3,0,0,3,0,0,0
1785276374.91,1,0,0,1,0,0,0
1785276375.01,1,0,0,1,0,0,0
1785276375.11,3,2,0,1,0,0,0
1785276375.21,0,0,0,0,0,0,0
1785276375.31,1,0,0,1,0,0,0
1785276375.41,0,0,0,0,0,0,0
1785276375.51,0,0,0,0,0,0,0
1785276375.61,0,0,0,0,0,0,0
1785276375.71,1,0,0,1,0,0,0
1785276375.81,2,0,0,2,0,0,0
1785276375.91,1,0,0,0,0,0,1
1785276376.01,0,0,0,0,0,0,0
1785276376.11,3,0,0,3,0,0,0
1785276376.21,1,1,0,0,0,0,0
1785276376.31,3,0,0,2,0,0,1
1785276376.41,3,0,0,3,0,0,0
1785276376.51,1,0,0,1,0,0,0
1785276376.61,1,0,0,1,0,0,0
1785276376.71,3,2,0,1,0,0,0
1785276376.82,1,0,0,1,0,0,0
1785276376.92,1,0,0,1,0,0,0
1785276377.02,1,1,0,0,0,0,0
1785276377.12,2,1,0,0,0,0,1
1785276377.22,2,1,0,1,0,0,0
1785276377.32,2,0,0,1,0,0,1
1785276377.42,1,1,0,0,0,0,0
1785276377.52,1,0,0,1,0,0,0
1785276377.62,1,0,0,1,0,0,0
1785276377.73,2,1,0,1,0,0,0
1785276377.83,3,0,0,2,0,0,1
1785276377.93,4,0,0,3,0,0,1
1785276378.03,1,0,0,0,0,0,1
1785276378.14,6,1,0,5,0,0,0
1785276378.23,3,0,0,2,0,0,1
1785276378.34,6,0,0,6,0,0,0
1785276378.44,0,0,0,0,0,0,0
1785276378.54,1,0,0,1,0,0,0
1785276378.64,1,0,0,1,0,0,0
1785276378.74,3,0,0,3,0,0,0
1785276378.85,2,0,0,2,0,0,0
1785276378.94,4,0,0,4,0,0,0
1785276379.04,3,1,0,2,0,0,0
1785276379.15,3,1,0,2,0,0,0
1785276379.25,0,0,0,0,0,0,0
1785276379.35,2,0,0,2,0,0,0
1785276379.45,1,0,0,0,0,0,1
1785276379.55,3,0,0,3,0,0,0
1785276379.65,1,0,0,1,0,0,0
1785276379.75,1,0,0,1,0,0,0
1785276379.85,3,0,0,3,0,0,0
1785276379.95,1,0,0,1,0,0,0
1785276380.05,2,0,0,2,0,0,0
1785276380.15,4,1,0,3,0,0,0
1785276380.25,3,1,0,2,0,0,0
1785276380.36,3,0,0,3,0,0,0
1785276380.46,1,1,0,0,0,0,0
1785276380.56,2,0,0,2,0,0,0
1785276380.66,3,0,0,3,0,0,0
1785276380.76,4,0,0,3,0,0,1
1785276380.86,2,0,0,2,0,0,0
1785276380.96,1,0,0,1,0,0,0
1785276381.06,1,0,0,1,0,0,0
1785276381.17,1,1,0,0,0,0,0
1785276381.27,6,2,0,4,0,0,0
1785276381.37,3,0,0,3,0,0,0
1785276381.47,1,0,0,1,0,0,0
1785276381.57,5,0,0,5,0,0,0
1785276381.67,4,2,0,2,0,0,0
1785276381.77,1,0,0,1,0,0,0
1785276381.87,0,0,0,0,0,0,0
1785276381.97,1,0,0,1,0,0,0
1785276382.07,0,0,0,0,0,0,0
1785276382.18,0,0,0,0,0,0,0
1785276382.28,1,0,0,1,0,0,0
1785276382.38,2,2,0,0,0,0,0
1785276382.48,1,0,0,1,0,0,0
1785276382.58,2,0,0,1,0,0,1
1785276382.68,3,0,0,3,0,0,0
1785276382.78,1,0,0,0,0,0,1
1785276382.88,3,2,0,0,0,0,1
1785276382.98,2,0,0,2,0,0,0
1785276383.09,3,0,0,2,0,0,1
1785276383.19,0,0,0,0,0,0,0
1785276383.29,1,0,0,1,0,0,0
1785276383.39,1,0,0,0,0,0,1
1785276383.49,3,0,0,3,0,0,0
1785276383.59,4,1,0,3,0,0,0
1785276383.69,2,0,0,2,0,0,0
1785276383.79,3,1,0,2,0,0,0
1785276383.89,2,2,0,0,0,0,0
1785276383.99,0,0,0,0,0,0,0
1785276384.09,1,0,0,1,0,0,0
1785276384.19,2,1,0,1,0,0,0
1785276384.29,2,0,0,2,0,0,0
1785276384.39,2,1,0,1,0,0,0
1785276384.50,4,0,0,4,0,0,0
1785276384.59,2,0,0,2,0,0,0
1785276384.70,5,1,0,4,0,0,0
1785276384.79,1,0,0,1,0,0,0
1785276384.89,0,0,0,0,0,0,0
1785276385.00,1,1,0,0,0,0,0
1785276385.10,1,0,0,0,0,0,1
1785276385.20,1,1,0,0,0,0,0
1785276385.30,2,0,0,2,0,0,0
1785276385.40,3,1,0,2,0,0,0
1785276385.50,0,0,0,0,0,0,0
1785276385.60,0,0,0,0,0,0,0
1785276385.70,2,0,0,2,0,0,0
1785276385.80,1,0,0,0,0,0,1
1785276385.90,1,0,0,1,0,0,0
1785276386.00,0,0,0,0,0,0,0
1785276386.10,1,1,0,0,0,0,0
1785276386.20,3,1,0,2,0,0,0
1785276386.30,2,0,0,1,1,0,0
1785276386.40,1,1,0,0,0,0,0
1785276386.50,2,0,0,2,0,0,0
1785276386.60,0,0,0,0,0,0,0
1785276386.70,0,0,0,0,0,0,0
1785276386.80,1,0,0,1,0,0,0
1785276386.90,0,0,0,0,0,0,0
1785276387.00,2,1,0,1,0,0,0
1785276387.10,3,0,0,3,0,0,0
1785276387.20,0,0,0,0,0,0,0
1785276387.30,0,0,0,0,0,0,0
1785276387.40,3,1,0,2,0,0,0
1785276387.51,2,0,0,2,0,0,0
1785276387.61,0,0,0,0,0,0,0
1785276387.71,3,0,0,3,0,0,0
1785276387.81,1,0,0,1,0,0,0
1785276387.91,2,0,0,2,0,0,0
1785276388.01,0,0,0,0,0,0,0
1785276388.11,0,0,0,0,0,0,0
1785276388.21,3,0,0,3,0,0,0
1785276388.31,1,1,0,0,0,0,0
1785276388.41,1,0,0,1,0,0,0
1785276388.51,8,0,0,7,0,0,1
1785276388.61,2,1,0,1,0,0,0
1785276388.71,3,0,0,2,0,0,1
1785276388.81,1,1,0,0,0,0,0
1785276388.91,1,1,0,0,0,0,0
1785276389.01,3,1,0,2,0,0,0
1785276389.11,2,1,0,1,0,0,0
1785276389.21,3,0,0,2,0,0,1
1785276389.31,0,0,0,0,0,0,0
1785276389.41,4,0,0,4,0,0,0
1785276389.51,0,0,0,0,0,0,0
1785276389.62,2,0,0,1,0,0,1
1785276389.72,0,0,0,0,0,0,0
1785276389.82,2,1,0,1,0,0,0
1785276389.92,2,0,0,1,0,1,0
1785276390.02,4,1,0,3,0,0,0
1785276390.12,1,0,0,1,0,0,0
1785276390.22,2,1,0,1,0,0,0
1785276390.32,2,0,0,0,0,1,1
1785276390.42,0,0,0,0,0,0,0
1785276390.52,0,0,0,0,0,0,0
1785276390.62,1,1,0,0,0,0,0
1785276390.72,1,1,0,0,0,0,0
1785276390.82,0,0,0,0,0,0,0
1785276390.92,0,0,0,0,0,0,0
1785276391.02,1,0,0,1,0,0,0
1785276391.12,3,2,0,0,0,0,1
1785276391.22,1,0,0,1,0,0,0
1785276391.32,4,1,0,1,0,0,2
1785276391.42,2,1,0,1,0,0,0
1785276391.52,2,0,0,2,0,0,0
1785276391.63,0,0,0,0,0,0,0
1785276391.73,1,0,0,1,0,0,0
1785276391.83,0,0,0,0,0,0,0
1785276391.93,2,0,0,2,0,0,0
1785276392.03,0,0,0,0,0,0,0
1785276392.13,3,2,0,1,0,0,0
1785276392.23,2,1,0,1,0,0,0
1785276392.33,2,1,0,1,0,0,0
1785276392.43,2,1,0,0,0,1,0
1785276392.53,1,0,0,1,0,0,0
1785276392.63,4,2,0,2,0,0,0
1785276392.73,3,0,0,3,0,0,0
1785276392.83,0,0,0,0,0,0,0
1785276392.93,2,0,0,2,0,0,0
1785276393.04,1,1,0,0,0,0,0
1785276393.14,2,0,0,2,0,0,0
1785276393.24,1,0,0,1,0,0,0
1785276393.34,3,0,0,3,0,0,0
1785276393.44,3,1,0,2,0,0,0
1785276393.54,5,0,0,4,1,0,0
1785276393.64,2,0,0,2,0,0,0
1785276393.74,1,0,0,1,0,0,0
1785276393.84,3,2,0,1,0,0,0
1785276393.94,4,0,0,4,0,0,0
1785276394.04,6,1,0,5,0,0,0
1785276394.14,3,1,0,2,0,0,0
1785276394.24,1,1,0,0,0,0,0
1785276394.34,2,1,0,1,0,0,0
1785276394.44,4,0,0,4,0,0,0
1785276394.55,0,0,0,0,0,0,0
1785276394.65,3,0,0,1,0,0,2
1785276394.75,1,0,0,1,0,0,0
1785276394.85,1,1,0,0,0,0,0
1785276394.95,2,0,0,2,0,0,0
1785276395.05,0,0,0,0,0,0,0
1785276395.15,2,1,0,1,0,0,0
1785276395.26,2,2,0,0,0,0,0
1785276395.36,3,2,0,0,0,0,1
1785276395.46,3,0,0,2,0,0,1
1785276395.56,3,0,0,2,0,1,0
1785276395.66,2,0,0,1,0,0,1
1785276395.76,3,0,0,3,0,0,0
1785276395.86,1,0,0,1,0,0,0
1785276395.96,4,1,0,2,0,0,1
1785276396.07,2,1,0,1,0,0,0
1785276396.17,1,0,0,0,0,0,1
1785276396.27,2,0,0,2,0,0,0
1785276396.37,3,2,0,1,0,0,0
1785276396.47,1,0,0,1,0,0,0
1785276396.57,4,2,0,2,0,0,0
1785276396.67,3,2,0,0,0,0,1
1785276396.78,4,2,0,2,0,0,0
1785276396.88,3,0,0,2,0,0,1
1785276396.98,3,0,0,2,0,0,1
1785276397.08,0,0,0,0,0,0,0
1785276397.18,0,0,0,0,0,0,0
1785276397.28,0,0,0,0,0,0,0
1785276397.38,0,0,0,0,0,0,0
1785276397.48,0,0,0,0,0,0,0
1785276397.58,2,1,0,1,0,0,0
1785276397.68,2,0,0,2,0,0,0
1785276397.78,0,0,0,0,0,0,0
1785276397.88,3,0,0,3,0,0,0
1785276397.98,1,0,0,1,0,0,0
1785276398.08,6,1,0,5,0,0,0
1785276398.18,0,0,0,0,0,0,0
1785276398.28,1,0,0,1,0,0,0
1785276398.38,3,1,0,1,0,0,1
1785276398.48,2,0,0,2,0,0,0
1785276398.58,0,0,0,0,0,0,0
1785276398.68,2,2,0,0,0,0,0
1785276398.78,1,0,0,0,0,0,1
1785276398.88,2,0,0,2,0,0,0
1785276398.98,1,1,0,0,0,0,0
1785276399.08,1,0,0,1,0,0,0
1785276399.18,3,0,0,3,0,0,0
1785276399.28,5,1,0,4,0,0,0
1785276399.38,2,1,0,0,0,0,1
1785276399.48,1,0,0,1,0,0,0
1785276399.59,1,0,0,1,0,0,0
1785276399.69,1,0,0,1,0,0,0
1785276399.79,2,1,0,1,0,0,0
1785276399.89,6,2,0,3,0,0,1
1785276399.99,1,1,0,0,0,0,0
1785276400.09,2,0,0,2,0,0,0
1785276400.19,1,0,0,1,0,0,0
1785276400.29,3,0,0,3,0,0,0
1785276400.39,2,0,0,2,0,0,0
1785276400.49,2,1,0,1,0,0,0
1785276400.59,0,0,0,0,0,0,0
1785276400.69,0,0,0,0,0,0,0
1785276400.79,0,0,0,0,0,0,0
1785276400.89,5,0,0,4,0,0,1
1785276400.99,2,1,0,0,0,0,1
1785276401.09,1,0,0,1,0,0,0
1785276401.19,3,0,0,3,0,0,0
1785276401.29,2,1,0,1,0,0,0
1785276401.40,1,0,0,1,0,0,0
1785276401.50,0,0,0,0,0,0,0
1785276401.60,2,0,0,2,0,0,0
1785276401.70,2,1,0,1,0,0,0
1785276401.80,3,2,0,1,0,0,0
1785276401.90,2,0,0,2,0,0,0
1785276402.00,2,1,0,1,0,0,0
1785276402.10,0,0,0,0,0,0,0
1785276402.20,0,0,0,0,0,0,0
1785276402.30,2,0,0,2,0,0,0
1785276402.40,2,0,0,2,0,0,0
1785276402.50,2,2,0,0,0,0,0
1785276402.60,2,1,0,1,0,0,0
1785276402.70,1,0,0,1,0,0,0
1785276402.80,2,0,0,1,0,0,1
1785276402.90,2,1,0,1,0,0,0
1785276403.00,1,0,0,1,0,0,0
1785276403.10,3,0,0,3,0,0,0
1785276403.20,3,0,0,3,0,0,0
1785276403.31,3,0,0,3,0,0,0
1785276403.41,2,2,0,0,0,0,0
1785276403.51,0,0,0,0,0,0,0
1785276403.61,0,0,0,0,0,0,0
1785276403.72,0,0,0,0,0,0,0
1785276403.83,0,0,0,0,0,0,0
1785276403.93,0,0,0,0,0,0,0
1785276404.03,0,0,0,0,0,0,0
1785276404.13,0,0,0,0,0,0,0
1785276404.24,0,0,0,0,0,0,0
1785276404.34,0,0,0,0,0,0,0
1785276404.44,0,0,0,0,0,0,0
1785276404.54,0,0,0,0,0,0,0
1785276404.65,0,0,0,0,0,0,0
1785276404.75,1,1,0,0,0,0,0
1785276404.85,0,0,0,0,0,0,0
1785276404.96,0,0,0,0,0,0,0
1785276405.06,0,0,0,0,0,0,0
1785276405.16,0,0,0,0,0,0,0
1785276405.27,0,0,0,0,0,0,0
1785276405.37,0,0,0,0,0,0,0
1785276405.47,0,0,0,0,0,0,0
1785276405.58,0,0,0,0,0,0,0
1785276405.68,0,0,0,0,0,0,0
1785276405.78,0,0,0,0,0,0,0
1785276405.89,0,0,0,0,0,0,0
1785276405.99,0,0,0,0,0,0,0
1785276406.09,0,0,0,0,0,0,0
1785276406.20,0,0,0,0,0,0,0
1785276406.30,0,0,0,0,0,0,0
1785276406.40,0,0,0,0,0,0,0
