ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785436847.3,0,901775360,981467136
1785436848.3,0,901775360,981467136
1785436849.4,0,901775360,981467136
1785436850.5,0,901775360,981467136
1785436851.6,0,901775360,981467136
1785436852.7,0,901775360,985661440
1785436853.7,0,901775360,985661440
1785436854.8,0,901775360,985661440
1785436855.9,1,901775360,985661440
1785436857.0,1,901775360,985661440
1785436858.1,1,901775360,985661440
1785436859.1,1,901775360,989855744
1785436860.2,1,901775360,989855744
1785436861.3,1,901775360,989855744
1785436862.4,1,901775360,989855744
1785436863.5,1,901775360,989855744
1785436864.5,1,901775360,989855744
1785436865.6,1,901775360,989855744
1785436866.7,1,901775360,989855744
1785436867.8,0,901775360,989855744
1785436868.8,0,901775360,989855744
1785436869.9,0,901775360,989855744
1785436871.0,0,901775360,989855744
1785436872.0,0,901775360,989855744
1785436873.1,0,901775360,989855744
1785436874.2,0,901775360,989855744
1785436875.3,0,901775360,989855744
1785436876.3,0,901775360,989855744
1785436877.4,0,901775360,994050048
1785436878.5,0,901775360,994050048
1785436879.5,0,901775360,994050048
1785436880.6,0,901775360,994050048
1785436881.7,0,901775360,994050048
1785436882.8,0,901775360,994050048
1785436883.8,0,901775360,994050048
1785436884.9,0,901775360,994050048
1785436885.9,0,901775360,994050048
1785436887.0,0,901775360,994050048
1785436888.1,0,901775360,994050048
1785436889.2,0,901775360,994050048
1785436890.2,0,901775360,994050048
1785436891.3,0,901775360,994050048
1785436892.4,0,901775360,994050048
1785436893.4,0,901775360,994050048
1785436894.5,0,901775360,994050048
1785436895.6,0,901775360,994050048
1785436896.7,0,901775360,994050048
1785436897.7,0,901775360,994050048
1785436898.8,0,901775360,994050048
1785436899.9,0,901775360,998244352
1785436900.9,0,901775360,998244352
1785436902.0,0,901775360,998244352
1785436903.1,0,901775360,998244352
1785436904.1,0,901775360,998244352
1785436905.2,0,901775360,998244352
1785436906.3,0,901775360,998244352
1785436907.3,0,901775360,998244352
1785436908.4,0,901775360,998244352
1785436909.5,0,901775360,998244352
1785436910.6,0,901775360,998244352
1785436911.6,0,901775360,998244352
1785436912.7,0,901775360,998244352
1785436913.8,0,901775360,998244352
