ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785246235.6,0,754974720,822214656
1785246236.6,0,754974720,822214656
1785246237.7,0,754974720,822214656
1785246238.8,0,754974720,822214656
1785246239.8,0,754974720,822214656
1785246240.9,0,754974720,822214656
1785246241.9,0,754974720,822214656
1785246243.0,0,754974720,822214656
1785246244.1,0,754974720,822214656
1785246245.1,1,754974720,822214656
1785246246.2,1,754974720,822214656
1785246247.3,1,754974720,822214656
1785246248.3,1,754974720,822214656
1785246249.4,1,754974720,822214656
1785246250.5,1,754974720,822214656
1785246251.5,1,754974720,822214656
1785246252.6,1,754974720,822214656
1785246253.6,1,754974720,822214656
1785246254.7,1,754974720,822214656
1785246255.8,1,754974720,822214656
1785246256.8,0,754974720,822214656
1785246257.9,0,754974720,822214656
1785246259.0,0,754974720,822214656
1785246260.0,0,754974720,822214656
1785246261.2,0,754974720,822214656
1785246262.3,0,754974720,822214656
1785246263.3,0,754974720,822214656
1785246264.4,0,754974720,822214656
1785246265.4,0,754974720,822214656
1785246266.5,0,754974720,822214656
1785246267.6,0,754974720,822214656
1785246268.6,0,754974720,822214656
1785246269.7,0,754974720,822214656
1785246270.7,0,754974720,822214656
1785246271.8,0,754974720,822214656
1785246272.9,0,754974720,822214656
1785246273.9,0,754974720,822214656
1785246275.0,0,754974720,822214656
1785246276.0,0,754974720,822214656
1785246277.1,0,754974720,822214656
1785246278.2,0,754974720,822214656
1785246279.3,0,754974720,822214656
1785246280.3,0,754974720,822214656
1785246281.4,0,754974720,822214656
1785246282.5,0,754974720,822214656
1785246283.5,0,754974720,822214656
1785246284.6,0,754974720,822214656
1785246285.7,0,754974720,822214656
1785246286.7,0,754974720,822214656
1785246287.8,0,754974720,822214656
1785246288.9,0,754974720,822214656
1785246289.9,0,754974720,822214656
1785246291.0,0,754974720,822214656
1785246292.1,0,754974720,822214656
1785246293.1,0,754974720,822214656
1785246294.2,0,754974720,822214656
1785246295.2,0,754974720,822214656
1785246296.3,0,754974720,822214656
1785246297.4,0,754974720,822214656
1785246298.4,0,754974720,822214656
1785246299.5,0,754974720,822214656
1785246300.6,0,754974720,822214656
1785246301.6,0,754974720,822214656
1785246302.7,0,754974720,822214656
1785246303.7,0,754974720,822214656
1785246304.8,0,754974720,822214656
1785246305.9,0,754974720,822214656
1785246306.9,0,754974720,822214656
1785246308.0,0,754974720,822214656
1785246309.1,0,754974720,822214656
1785246310.1,0,754974720,822214656
1785246311.2,0,754974720,822214656
1785246312.3,0,754974720,822214656
1785246313.3,0,754974720,822214656
1785246314.5,0,754974720,822214656
1785246315.5,0,754974720,822214656
1785246316.6,0,754974720,822214656
1785246317.7,0,754974720,822214656
1785246318.8,0,754974720,822214656
1785246319.8,0,754974720,822214656
1785246320.9,0,754974720,822214656
1785246322.0,0,754974720,822214656
1785246323.0,0,754974720,822214656
1785246324.1,0,754974720,822214656
1785246325.2,0,754974720,822214656
1785246326.2,0,754974720,822214656
1785246327.3,0,754974720,822214656
1785246328.4,0,754974720,822214656
1785246329.4,0,754974720,822214656
1785246330.5,0,754974720,822214656
1785246331.6,0,754974720,822214656
1785246332.6,0,754974720,822214656
1785246333.7,0,754974720,822214656
1785246334.8,0,754974720,822214656
1785246335.8,0,754974720,822214656
1785246336.9,0,754974720,822214656
1785246338.0,0,754974720,822214656
1785246339.0,0,754974720,822214656
1785246340.1,0,754974720,822214656
1785246341.2,0,754974720,822214656
1785246342.2,0,754974720,822214656
1785246343.3,0,754974720,822214656
1785246344.4,0,754974720,822214656
1785246345.4,0,754974720,822214656
1785246346.5,0,754974720,822214656
1785246347.6,0,754974720,822214656
1785246348.6,0,754974720,822214656
1785246349.7,0,754974720,822214656
1785246350.8,0,754974720,822214656
1785246351.8,0,754974720,822214656
1785246352.9,0,754974720,822214656
1785246354.0,0,754974720,822214656
1785246355.0,0,754974720,822214656
1785246356.1,0,754974720,822214656
1785246357.2,0,754974720,822214656
1785246358.2,0,754974720,822214656
1785246359.3,0,754974720,822214656
1785246360.3,0,754974720,822214656
1785246361.4,0,754974720,822214656
1785246362.5,0,754974720,822214656
1785246363.6,0,754974720,822214656
1785246364.6,0,754974720,822214656
1785246365.7,0,754974720,822214656
1785246366.8,0,754974720,822214656
1785246367.9,0,754974720,822214656
1785246368.9,0,754974720,822214656
1785246370.0,0,754974720,822214656
