tbl,run,null_frac
req_log_spread,132,0.9997666478157043
req_log_spread,133,0.9998000264167786
req_log_spread,134,0.999833345413208
req_log_spread,135,0.9997333288192749
req_log_spread,136,0.9998000264167786
req_log_spread,137,0.999833345413208
req_log_spread,138,0.999666690826416
req_log_spread,139,0.9998666644096375
req_log_spread,140,0.9998000264167786
req_log_spread,141,0.9997666478157043
req_log_spread,142,0.9998999834060669
req_log_spread,143,0.9998666644096375
req_log_spread,144,0.999666690826416
req_log_spread,145,0.999833345413208
req_log_spread,146,0.999833345413208
req_log_spread,147,0.9998000264167786
req_log_spread,148,0.9998666644096375
req_log_spread,149,0.999666690826416
req_log_spread,150,0.9999333620071411
req_log_spread,151,0.999833345413208
req_log_spread,152,0.9997666478157043
req_log_spread,153,0.999833345413208
req_log_spread,154,0.9998666644096375
req_log_spread,155,0.999833345413208
req_log_spread,156,0.9998666644096375
req_log_spread,157,0.9998999834060669
req_log_spread,158,0.9998000264167786
req_log_spread,159,0.9996333122253418
req_log_spread,160,0.999833345413208
req_log_spread,161,0.9997000098228455
req_log_spread,162,0.9999666810035706
req_log_spread,163,0.9997333288192749
req_log_spread,164,0.9998000264167786
req_log_spread,165,0.9999333620071411
req_log_spread,166,0.9998999834060669
req_log_spread,167,0.9999333620071411
req_log_spread,168,0.9997666478157043
req_log_spread,169,0.9997333288192749
req_log_spread,170,1
req_log_spread,171,0.9999666810035706
req_log_spread,172,0.9997333288192749
req_log_spread,173,0.999833345413208
req_log_spread,174,0.9997333288192749
req_log_spread,175,0.999666690826416
req_log_spread,176,0.9997666478157043
req_log_spread,177,0.9998000264167786
req_log_spread,178,0.999833345413208
req_log_spread,179,0.9998999834060669
req_log_spread,180,0.9998999834060669
req_log_spread,181,0.9997666478157043
req_log_spread,182,0.9997333288192749
req_log_spread,183,0.9997000098228455
req_log_spread,184,0.9998999834060669
req_log_spread,185,0.999666690826416
req_log_spread,186,0.999833345413208
req_log_spread,187,0.999833345413208
req_log_spread,188,0.9998999834060669
req_log_spread,189,0.9998666644096375
req_log_spread,190,0.9998000264167786
req_log_spread,191,0.9997333288192749
req_log_spread,192,0.9997000098228455
req_log_spread,193,0.9999333620071411
req_log_spread,194,0.9997666478157043
req_log_spread,195,0.999833345413208
req_log_spread,196,0.9999333620071411
req_log_spread,197,0.9998000264167786
req_log_spread,198,0.999833345413208
req_log_spread,199,0.9997666478157043
req_log_spread,200,0.9997000098228455
req_log_spread,201,0.9998000264167786
req_log_spread,202,0.9998999834060669
req_log_spread,203,0.9997333288192749
req_log_spread,204,0.9997666478157043
req_log_spread,205,0.9999333620071411
req_log_spread,206,0.9997000098228455
req_log_spread,207,0.9998666644096375
req_log_spread,208,0.9998000264167786
req_log_spread,209,0.9998666644096375
req_log_spread,210,0.999833345413208
req_log_spread,211,0.9998666644096375
req_log_spread,212,0.999833345413208
req_log_spread,213,0.9997333288192749
req_log_spread,214,0.9998999834060669
req_log_spread,215,0.9997333288192749
req_log_spread,216,0.9999333620071411
req_log_spread,217,0.9998666644096375
